review_id,product_id,order_id,rating,title,review_date,verified_purchase,helpful_votes,reported
751444,398848,537947,4,"Fast shipping, good product",2022-09-07,True,112,False
724657,399663,568124,3,Five stars,2024-05-18,True,70,False
784110,331925,560807,5,Very good quality,2023-06-18,True,40,False
713640,333408,582751,4,Good value,2022-11-25,True,67,False
743434,370804,557872,4,Could be better,2023-12-19,True,117,False
763467,338652,554276,5,"Fast shipping, good product",2022-10-01,True,103,False
761380,314293,538796,4,Great product!,2024-08-20,True,96,False
718163,354459,575926,5,Love it!,2022-03-15,True,64,False
775572,391289,520120,4,Decent for the price,2022-05-10,True,73,False
714587,333681,512931,1,Five stars,2022-04-21,True,23,False
727017,359441,563321,2,Disappointed,2022-06-19,True,101,False
796996,338254,599112,4,Would buy again,2021-08-26,True,59,False
788417,388647,531902,5,Very good quality,2023-02-22,True,120,False
777114,360482,572462,4,Disappointed,2024-06-16,True,13,False
794614,314408,541651,5,Average quality,2024-05-19,True,38,False
731378,318320,582596,5,Five stars,2021-10-30,True,103,False
791144,364178,557310,5,Five stars,2023-01-23,True,25,False
748351,353516,524056,5,"Fast shipping, good product",2022-02-26,True,6,False
736641,357424,504876,5,Works as advertised,2022-11-18,True,42,False
733091,312463,583072,5,Five stars,2021-12-20,True,24,False
765880,358115,558368,5,Exceeded expectations,2022-08-08,True,91,False
715485,305683,596442,5,Good value,2023-05-18,True,8,False
774885,364139,599437,4,Great product!,2022-11-21,True,95,False
734641,374000,544368,1,Great product!,2022-07-13,True,50,False
738852,386400,522669,1,Average quality,2022-12-18,True,46,False
718351,330613,595171,3,Perfect gift,2022-09-14,True,94,False
797928,316614,579613,5,Solid build quality,2021-03-20,True,50,False
780262,318964,560808,4,Highly recommend,2024-06-08,True,4,False
741347,369621,554523,3,Average quality,2023-06-22,True,81,False
723613,362422,525221,4,Exactly as described,2024-09-13,True,114,False
707351,308992,567000,4,Solid build quality,2022-07-02,True,38,False
790869,369579,506131,5,Great product!,2024-09-10,True,51,False
784537,312999,505211,5,Not what I expected,2023-11-29,True,89,False
724076,337072,549012,5,Good value,2023-07-09,True,52,False
786599,376619,575131,3,Exactly as described,2022-02-13,True,3,False
774557,372924,591673,5,Works as advertised,2024-08-08,True,76,False
771604,309681,528618,5,Perfect gift,2023-08-26,True,15,False
725675,320253,575783,4,Exceeded expectations,2021-05-13,True,36,False
784722,301792,538482,5,Very good quality,2021-08-21,True,80,False
792024,349968,581729,5,Five stars,2023-07-10,True,0,False
740011,319442,541050,5,Would buy again,2024-03-05,True,16,False
709197,318964,564095,4,Disappointed,2021-02-26,True,87,False
719253,376869,583744,5,Could be better,2023-09-25,True,8,False
723678,352184,543857,4,Decent for the price,2021-11-24,True,3,False
763882,380623,581910,5,Exceeded expectations,2021-02-10,True,86,False
740838,390023,518279,4,Five stars,2021-11-10,True,12,False
753623,342992,517918,5,Good value,2022-12-15,True,118,False
798076,331566,508739,4,Average quality,2024-06-06,True,22,False
731472,386400,524850,4,Great product!,2023-09-06,True,61,False
730634,313022,554356,4,Very good quality,2023-02-07,True,5,False
742580,377356,536031,5,Very good quality,2022-01-17,True,63,False
749330,394203,537727,5,Not what I expected,2022-07-30,True,0,False
700514,312015,520949,5,Disappointed,2022-09-25,True,94,False
793498,382242,515842,5,Love it!,2023-03-05,True,38,False
792491,330775,529729,5,Disappointed,2022-07-15,True,21,False
788020,347453,503296,2,Good value,2021-08-11,True,15,False
718406,342622,550978,4,Five stars,2022-01-19,True,45,False
760253,381830,500061,1,Great product!,2024-10-23,True,76,False
716547,361385,566837,1,Perfect gift,2022-03-03,True,104,False
726716,372340,531373,4,"Fast shipping, good product",2024-03-01,True,65,False
769198,383819,582358,5,Very good quality,2023-11-24,True,20,False
735342,348629,576269,1,Great product!,2022-12-06,True,34,False
797075,303280,539985,5,Highly recommend,2021-10-24,True,9,False
709914,380694,584090,4,Five stars,2024-08-11,True,76,False
713767,331566,533953,4,Great product!,2021-03-18,True,32,False
784233,365323,545462,5,Very good quality,2022-11-08,True,80,False
791798,320181,580735,5,Solid build quality,2021-07-27,True,42,False
714512,301792,583205,5,Good value,2021-11-09,True,120,False
718633,308285,547819,4,Disappointed,2023-12-11,True,53,False
782729,383442,522332,5,Highly recommend,2021-03-28,True,58,False
781082,381205,582596,4,Average quality,2021-10-25,True,68,False
716567,315220,584466,5,Perfect gift,2022-07-11,True,107,False
741433,372641,560144,4,Exactly as described,2023-10-16,True,22,False
729318,344375,526992,5,Disappointed,2024-07-22,True,96,False
702693,368937,596883,4,Decent for the price,2024-04-20,True,112,False
717835,349441,542267,5,Love it!,2023-12-20,True,59,False
792833,386275,506870,4,Not what I expected,2024-07-23,True,42,False
715236,386870,584255,4,Love it!,2024-08-13,True,114,False
747135,330613,513746,5,Decent for the price,2022-09-18,True,75,False
795412,335976,578708,5,Works as advertised,2021-03-29,True,25,False
744616,369541,570480,5,Perfect gift,2023-04-13,True,15,False
765836,357779,564947,5,Works as advertised,2022-05-12,True,80,False
724227,351879,566352,5,Five stars,2023-11-13,True,95,False
747109,317038,545123,4,Very good quality,2021-06-16,True,104,False
739583,354239,533013,2,"Fast shipping, good product",2024-06-08,True,23,False
782782,308609,544660,3,Exceeded expectations,2023-05-08,True,36,False
767919,368937,518291,5,Disappointed,2023-10-11,True,43,False
700885,348566,591117,5,Not what I expected,2021-09-02,True,38,False
736008,360443,542459,5,Exactly as described,2024-08-16,True,71,False
762573,332780,545716,3,Decent for the price,2024-08-21,True,38,False
777222,381381,590361,5,Love it!,2023-06-28,True,20,False
783662,365771,534093,5,Perfect gift,2023-07-16,True,42,False
773334,359878,523177,1,"Fast shipping, good product",2021-02-12,True,3,False
712970,385316,544490,5,Exactly as described,2021-07-21,True,18,False
795851,313979,551577,1,Perfect gift,2023-08-30,True,109,False
757389,361797,584256,5,Would buy again,2023-04-28,True,64,False
725401,397404,511382,5,Decent for the price,2021-10-19,True,87,False
739883,308609,532647,1,Decent for the price,2021-04-26,True,47,False
708483,332007,551221,5,Disappointed,2021-06-16,True,52,False
791990,359871,562215,5,Works as advertised,2022-02-24,True,96,False
722916,365771,571399,5,Works as advertised,2022-11-28,True,93,False
726938,388389,554276,5,Average quality,2022-09-09,True,119,False
794459,305943,539479,4,Exactly as described,2024-03-18,True,40,False
787901,319080,537790,1,Average quality,2023-06-10,True,99,False
713631,331365,583522,5,Very good quality,2024-05-08,True,81,False
781907,381830,529907,3,Good value,2024-04-21,True,102,False
795558,387881,534172,5,Works as advertised,2021-06-13,True,94,False
734892,393375,541887,3,Disappointed,2021-02-20,True,7,False
774880,381830,555739,4,Exceeded expectations,2024-07-22,True,53,False
746578,317781,563542,5,"Fast shipping, good product",2022-06-25,True,119,False
778832,397818,512817,4,Great product!,2023-07-17,True,16,False
796613,378269,515809,5,Would buy again,2021-10-06,True,40,False
798272,384889,537256,2,Perfect gift,2021-10-05,True,2,False
719532,352262,506445,3,Good value,2021-08-14,True,68,False
740779,335838,554460,3,Highly recommend,2024-03-05,True,105,False
787020,311813,512705,5,Would buy again,2021-03-18,True,90,False
757700,388835,534676,3,Decent for the price,2024-04-18,True,83,False
794374,342622,521566,4,Works as advertised,2021-07-11,True,17,False
733050,385814,590185,4,Five stars,2022-12-06,True,72,False
719102,358529,531718,3,Love it!,2022-08-22,True,85,False
781955,330539,575779,4,"Fast shipping, good product",2023-11-22,True,102,False
704042,377356,503110,4,Five stars,2024-06-15,True,38,False
795249,362422,534093,3,Great product!,2023-07-10,True,86,False
796279,371643,528224,2,Decent for the price,2021-08-05,True,34,False
789145,340966,551582,3,Highly recommend,2021-10-15,True,117,False
716832,316505,518101,1,Great product!,2023-07-24,True,85,False
785681,324983,504536,4,Five stars,2023-03-31,True,27,False
734225,312463,563690,5,Very good quality,2022-07-16,True,97,False
703483,370807,522553,4,Average quality,2022-12-04,True,45,False
798310,301231,548796,5,Very good quality,2022-02-15,True,77,False
757646,383066,545105,2,Could be better,2021-07-20,True,74,False
705277,312656,592829,5,Good value,2021-06-07,True,57,False
783534,312978,516877,5,Average quality,2024-06-21,True,46,False
718076,391655,517263,5,Not what I expected,2024-03-05,True,26,False
789128,304373,597464,5,Exceeded expectations,2024-10-08,True,111,False
746059,328183,579588,5,Love it!,2024-10-12,True,85,False
773246,306629,589471,5,Solid build quality,2022-11-23,True,43,False
797136,357898,501096,5,Not what I expected,2023-03-27,True,39,False
755896,363956,532647,4,Good value,2021-06-09,True,106,False
707725,390023,533330,4,Good value,2022-08-02,True,73,False
709117,304288,570822,5,Solid build quality,2022-04-28,True,67,False
792921,342516,583620,2,Solid build quality,2021-12-30,True,82,False
711238,307861,526424,5,Love it!,2022-05-24,True,115,False
791984,346955,557451,2,Not what I expected,2022-04-16,True,38,False
799214,307972,559522,4,Solid build quality,2022-04-17,True,104,False
799754,393926,580449,5,Highly recommend,2023-11-07,True,6,False
752897,315396,557202,5,"Fast shipping, good product",2024-07-28,True,56,False
726887,381226,561426,2,Solid build quality,2023-09-17,True,84,False
795526,314201,519169,5,Not what I expected,2023-08-02,True,82,False
781216,316199,576682,2,Works as advertised,2021-02-21,True,85,False
743848,302011,571499,5,Disappointed,2024-07-29,True,93,False
752661,381381,585878,1,Not what I expected,2022-03-26,True,70,False
787522,359469,541548,3,Great product!,2023-10-12,True,11,False
781521,359186,504506,5,Disappointed,2022-02-23,True,91,False
773204,353492,587820,3,Could be better,2021-02-12,True,3,False
770746,338254,575481,4,Love it!,2021-10-23,True,41,False
716898,366039,517685,5,Decent for the price,2023-10-20,True,84,False
775270,377014,553240,4,Exactly as described,2022-04-27,True,19,False
705058,353476,592968,5,Would buy again,2021-12-21,True,111,False
717206,311836,581231,5,Not what I expected,2021-12-08,True,63,False
777858,391521,516953,1,"Fast shipping, good product",2024-08-17,True,15,False
763967,397218,570812,5,Very good quality,2023-06-06,True,81,False
762459,354460,539631,2,"Fast shipping, good product",2023-06-09,True,25,False
789856,346820,570480,4,Highly recommend,2023-04-15,True,46,True
759897,354460,588301,3,Five stars,2021-04-24,True,67,False
786506,335976,543673,1,Great product!,2022-12-25,True,63,False
742711,393375,583255,5,Good value,2023-04-02,True,50,False
761168,337072,583072,3,Would buy again,2022-01-11,True,81,False
795841,312903,507977,4,Exactly as described,2021-02-15,True,11,False
750728,372264,530312,4,Decent for the price,2024-01-30,True,112,False
715164,349941,560116,5,Decent for the price,2021-07-27,True,35,False
714281,311813,573323,5,Very good quality,2021-03-11,True,0,False
757934,334782,552220,4,Average quality,2023-05-31,True,73,False
740138,348843,566098,5,Decent for the price,2021-10-03,True,17,False
707633,384889,595171,4,Could be better,2022-10-10,True,58,False
746015,356370,516847,1,Exceeded expectations,2023-05-23,True,118,False
781814,331566,555428,5,Exactly as described,2024-06-04,True,99,False
709507,370807,529070,4,Works as advertised,2024-07-04,True,40,False
784342,312015,513948,3,Not what I expected,2022-08-11,True,17,False
799021,383442,576980,2,Good value,2021-06-25,True,24,False
737665,370804,562771,4,Disappointed,2023-10-30,True,6,False
726439,397818,503875,5,Highly recommend,2022-03-02,True,104,False
724026,316199,539209,2,"Fast shipping, good product",2023-03-09,True,120,False
736243,340492,527808,5,Love it!,2024-05-04,True,76,False
792749,388835,537745,5,Not what I expected,2021-09-23,True,4,False
783943,394493,570073,4,Highly recommend,2024-04-08,True,7,False
796707,316021,519124,5,Exactly as described,2021-09-16,True,60,False
714152,399536,509006,5,Exceeded expectations,2024-05-04,True,94,False
700726,341704,525871,5,Works as advertised,2023-06-16,True,49,False
712921,318320,597292,4,Very good quality,2022-12-13,True,53,False
724454,310350,501862,5,Highly recommend,2023-03-05,True,91,False
757789,311836,517464,1,Not what I expected,2023-11-16,True,14,False
769403,388452,563197,3,Works as advertised,2023-07-13,True,64,False
709436,397404,542054,3,Love it!,2021-12-11,True,4,False
753161,354239,541651,5,Would buy again,2024-06-04,True,23,False
794543,350277,506259,5,Great product!,2022-11-29,True,80,False
743613,300371,500846,1,Exactly as described,2024-01-20,True,47,False
798964,390964,503848,5,Decent for the price,2021-01-10,True,28,False
716439,336046,535154,3,Five stars,2021-10-08,True,40,False
710873,311813,576826,4,Solid build quality,2022-01-10,True,77,False
741848,356450,510173,2,Works as advertised,2024-03-07,True,93,False
787646,336208,567486,3,Not what I expected,2021-01-26,True,32,False
781506,397671,597243,3,Highly recommend,2023-05-11,True,57,False
720080,340730,559555,2,Highly recommend,2023-11-03,True,67,False
718328,314408,501103,5,"Fast shipping, good product",2022-11-23,True,103,False
794143,359609,542120,5,Solid build quality,2024-01-19,True,108,False
786600,374000,541930,5,Would buy again,2023-01-19,True,0,False
771361,357898,520128,5,Good value,2024-04-23,True,34,False
778710,345293,586934,5,Disappointed,2023-08-26,True,68,False
785630,391655,533132,3,Exceeded expectations,2021-09-01,True,96,False
794705,317781,531759,5,Five stars,2022-06-16,True,107,False
709960,306028,589301,3,Solid build quality,2024-06-19,True,23,False
795602,335720,513985,4,Decent for the price,2022-12-15,True,92,False
711852,312015,542161,5,Average quality,2022-11-25,True,115,False
732428,355872,518258,1,Good value,2024-03-15,True,35,False
709610,314150,518837,3,Great product!,2021-06-17,True,74,False
764854,353736,588164,5,Love it!,2024-09-16,True,35,False
797050,337512,571387,5,Love it!,2024-08-23,True,44,False
778001,355176,546886,4,Solid build quality,2024-09-27,True,30,False
757542,363335,585780,4,Love it!,2021-03-19,True,40,False
711099,387177,554104,4,Solid build quality,2024-02-24,True,107,False
769522,337072,570843,4,Decent for the price,2023-12-26,True,55,False
711192,349941,587364,4,Five stars,2022-03-11,True,38,False
732887,311188,555217,5,Five stars,2024-10-03,True,67,False
784800,358138,566766,4,Very good quality,2021-08-17,True,119,False
731473,387404,577178,5,Exactly as described,2023-03-05,True,72,False
782476,333289,513076,1,Exceeded expectations,2021-08-30,True,78,False
754340,341704,528192,4,Love it!,2023-08-15,True,81,False
704242,315220,519835,5,Exceeded expectations,2021-06-22,True,44,False
752244,359459,503346,5,Very good quality,2024-04-09,True,17,False
792726,338254,552284,2,Very good quality,2023-09-13,True,84,False
730441,364569,561507,4,Solid build quality,2021-10-09,True,84,False
746280,333466,547807,3,Would buy again,2023-03-28,True,94,False
705140,386275,555210,3,Good value,2023-08-30,True,59,False
712578,350422,535922,4,Highly recommend,2022-04-25,True,77,False
780827,373608,533566,4,Good value,2021-02-16,True,91,False
793851,397605,529582,5,Not what I expected,2021-11-01,True,12,False
712415,329571,512103,5,Exceeded expectations,2024-04-06,True,39,False
708597,309869,589293,3,Not what I expected,2022-04-10,True,71,False
765349,365323,551420,4,Could be better,2023-04-01,True,66,False
710359,346179,544599,4,Exactly as described,2021-04-04,True,5,False
724690,331186,518568,4,"Fast shipping, good product",2023-01-10,True,9,False
711503,358153,513304,4,Not what I expected,2024-04-08,True,42,False
772443,354460,563004,4,Highly recommend,2021-02-06,True,2,False
798485,318894,531534,1,Works as advertised,2023-03-17,True,19,False
758538,351879,547629,5,Perfect gift,2022-06-26,True,49,False
782161,364260,516216,4,Highly recommend,2021-04-15,True,79,False
797973,380931,561613,5,Could be better,2023-08-10,True,24,False
754353,363956,532072,2,Love it!,2024-03-28,True,120,False
790326,370592,589130,3,Not what I expected,2024-06-19,True,71,False
762284,372924,551807,5,Exceeded expectations,2023-02-03,True,39,False
725336,370592,516670,5,Could be better,2023-03-08,True,93,False
745235,320253,546937,5,Love it!,2024-01-31,True,79,False
735076,359871,515212,3,Not what I expected,2021-02-01,True,8,False
744551,389705,561507,4,Great product!,2021-08-22,True,86,False
738210,316199,587441,5,Could be better,2021-07-11,True,94,False
765192,359682,599570,4,Works as advertised,2022-06-22,True,57,False
782093,305683,519654,5,"Fast shipping, good product",2022-05-11,True,57,False
763133,311846,598165,5,Highly recommend,2024-10-27,True,6,False
725787,389364,500731,5,Not what I expected,2023-08-15,True,109,False
725475,301061,524454,5,Perfect gift,2023-10-13,True,11,False
725584,387177,566222,4,Great product!,2023-04-11,True,86,False
783631,359682,549234,5,Average quality,2024-08-25,True,96,True
781245,364923,580948,5,Would buy again,2022-11-12,True,21,False
777867,374963,528632,4,Would buy again,2022-01-06,True,76,False
704684,313154,577579,3,Love it!,2021-06-05,True,27,False
797354,379887,558935,4,Exceeded expectations,2024-06-12,True,71,False
738411,301231,502757,5,Exceeded expectations,2022-02-10,True,6,True
793493,387819,518209,1,Highly recommend,2021-05-15,True,57,False
780384,365107,545986,5,Exactly as described,2022-08-25,True,94,False
792053,302875,543253,1,Very good quality,2022-10-28,True,14,False
798045,388815,510794,5,Exceeded expectations,2024-04-17,True,90,False
757749,353492,508739,5,"Fast shipping, good product",2024-07-23,True,103,False
792300,303379,581877,3,Perfect gift,2024-06-20,True,84,False
765809,349131,540670,5,Could be better,2024-06-24,True,96,False
779776,307355,503242,5,Could be better,2023-03-01,True,16,False
721870,362422,553290,4,Exactly as described,2022-07-31,True,92,False
714071,376931,523172,5,Highly recommend,2022-01-07,True,106,False
727925,327152,510144,5,Good value,2022-06-06,True,60,False
727399,386400,569320,4,Five stars,2022-09-02,True,25,False
771344,340730,593148,5,Good value,2023-11-26,True,9,False
702416,350604,564341,5,Works as advertised,2022-03-29,True,37,False
749582,301947,584205,5,Good value,2023-03-12,True,79,False
785399,308285,586014,5,Exceeded expectations,2023-05-25,True,95,False
701834,358138,534894,5,Very good quality,2024-05-18,True,5,False
769748,343065,538225,5,Very good quality,2023-05-23,True,41,False
730480,312219,558202,5,Very good quality,2024-06-02,True,56,False
781996,314150,593053,4,Highly recommend,2022-02-17,True,41,False
722609,393032,540444,2,Not what I expected,2021-08-09,True,10,False
764165,318958,510144,4,Highly recommend,2022-06-11,True,112,False
700092,354239,587996,3,Exceeded expectations,2021-05-29,True,74,False
737740,359245,548658,5,Average quality,2023-04-18,True,114,False
705109,372641,553739,5,Average quality,2024-05-28,True,107,False
763326,332853,548593,4,Good value,2023-11-01,True,97,False
731134,348843,525346,5,Highly recommend,2021-11-10,True,35,False
704269,315396,557052,5,Could be better,2022-07-02,True,68,False
769308,372255,550367,4,Great product!,2023-11-05,True,116,False
712459,378269,562238,5,Not what I expected,2022-11-27,True,45,False
761898,378561,538482,5,Love it!,2021-07-20,True,79,False
715191,389889,514129,4,Exceeded expectations,2021-04-25,True,60,False
760268,329015,530228,4,Very good quality,2021-02-21,True,10,False
792328,306028,528378,4,Perfect gift,2022-06-14,True,96,False
798696,313173,571614,5,Could be better,2021-08-26,True,18,False
772081,361385,579133,5,Works as advertised,2022-08-07,True,4,False
731722,312656,552186,5,Love it!,2021-04-27,True,79,False
719941,389539,583313,5,Exactly as described,2021-11-25,True,102,False
782325,338696,534093,5,Decent for the price,2023-07-26,True,68,False
792106,396835,587230,4,Highly recommend,2021-11-09,True,92,False
701054,314150,599756,5,Disappointed,2022-06-20,True,52,False
707862,321567,547965,5,Very good quality,2022-01-26,True,109,False
746079,360443,518446,5,Decent for the price,2022-11-26,True,22,False
758777,383819,508374,3,Five stars,2024-11-10,True,0,False
776481,331186,529264,5,Highly recommend,2024-07-31,True,66,False
701241,323600,575436,5,Good value,2021-04-11,True,11,False
720143,383611,577032,1,Average quality,2021-12-10,True,37,False
744191,364139,573770,4,Could be better,2021-04-12,True,21,False
792391,385097,535955,4,Love it!,2024-11-20,True,39,False
767442,388452,573237,4,Very good quality,2024-08-31,True,86,False
717988,351879,578195,5,Not what I expected,2024-07-01,True,1,False
727238,357779,527654,5,"Fast shipping, good product",2023-04-05,True,35,False
794924,306428,581375,5,Exactly as described,2021-08-06,True,104,False
755948,319442,513767,5,Five stars,2023-07-19,True,105,False
770325,368347,530814,4,Exactly as described,2022-07-18,True,69,False
751141,328477,534021,4,Very good quality,2021-03-01,True,103,False
731453,329038,501366,2,"Fast shipping, good product",2023-12-25,True,59,False
774000,388835,524021,5,Highly recommend,2022-08-21,True,39,False
778176,318964,591724,5,Average quality,2021-10-29,True,107,False
778543,303783,517758,5,Highly recommend,2024-05-04,True,42,False
729338,357711,570197,5,Could be better,2024-06-20,True,93,False
765481,371364,549747,5,Great product!,2022-03-27,True,22,False
740396,381691,584185,5,Good value,2024-07-27,True,30,False
749956,336666,508997,4,Highly recommend,2022-12-18,True,70,False
700138,386363,579610,4,Five stars,2024-08-29,True,61,False
761123,317927,584849,4,Average quality,2022-11-21,True,82,False
782470,384889,575743,4,Disappointed,2022-08-23,True,85,False
757183,337700,524039,5,Exactly as described,2022-10-10,True,60,False
763678,399991,507612,5,"Fast shipping, good product",2023-01-29,True,72,False
727000,375341,564871,3,Solid build quality,2022-04-20,True,77,False
724125,379887,562284,5,Not what I expected,2023-02-26,True,59,False
796258,333466,530814,3,Works as advertised,2022-06-13,True,65,False
741679,329571,574117,5,Disappointed,2021-06-01,True,80,False
713391,315095,546524,4,Love it!,2022-02-27,True,120,False
700437,312739,547947,4,Very good quality,2023-03-29,True,108,False
772558,342219,544898,4,Perfect gift,2021-08-24,True,103,False
700835,304705,562123,4,Five stars,2023-04-25,True,4,False
760112,397853,528915,5,Perfect gift,2022-06-30,True,109,False
714129,339608,575531,5,Could be better,2021-06-04,True,9,False
753054,389928,570091,5,Works as advertised,2022-06-17,True,79,False
771539,384717,521990,5,Works as advertised,2024-05-04,True,35,False
783949,328183,502605,3,Love it!,2021-04-11,True,0,False
748859,347012,588604,5,Would buy again,2021-09-26,True,71,False
728055,388188,564443,3,Five stars,2024-02-07,True,8,False
736945,347012,592590,4,Perfect gift,2023-06-13,True,76,False
788335,386646,509653,3,Solid build quality,2023-09-24,True,117,False
717638,392435,565550,5,Five stars,2021-11-25,True,73,False
789391,383066,587155,4,Great product!,2024-07-25,True,60,False
756596,365107,570080,4,Very good quality,2023-10-07,True,28,False
747027,374963,591844,4,Average quality,2021-02-01,True,28,False
723953,304877,514805,4,Disappointed,2022-07-08,True,96,False
719499,354387,559260,3,Good value,2023-05-08,True,67,False
747239,338780,570456,5,"Fast shipping, good product",2023-12-03,True,111,False
789346,350277,542094,4,Very good quality,2024-08-24,True,70,False
743990,397609,569090,5,"Fast shipping, good product",2021-06-17,True,100,False
787974,339893,575486,2,Decent for the price,2021-09-13,True,62,False
768323,353476,568671,4,Love it!,2024-05-21,True,75,False
730687,384518,591788,3,Perfect gift,2024-10-14,True,38,False
756962,339893,557165,4,Perfect gift,2024-05-16,True,54,False
730644,386400,519732,4,Not what I expected,2022-04-24,True,47,False
721095,390480,552232,4,Very good quality,2021-09-11,True,62,False
725517,317038,595983,5,Good value,2022-02-27,True,91,False
737453,368955,559562,2,Solid build quality,2023-05-27,True,98,False
770868,389928,513958,5,Works as advertised,2024-08-12,True,81,False
741322,315220,511880,5,Very good quality,2021-04-22,True,80,False
754768,347537,516894,4,Great product!,2022-04-16,True,69,False
714990,389928,586793,1,Disappointed,2024-05-24,True,3,False
768838,337072,583466,1,Highly recommend,2024-02-11,True,81,False
767577,388452,597454,4,Exceeded expectations,2021-11-30,True,110,False
786261,331186,503774,4,"Fast shipping, good product",2023-03-30,True,88,False
702236,315915,592590,5,Works as advertised,2023-06-05,True,16,False
718527,388389,592656,2,Very good quality,2024-04-22,True,33,False
778793,309632,548499,5,Good value,2021-06-04,True,65,False
739046,318958,589817,2,Exactly as described,2024-01-06,True,102,False
795335,332780,561081,4,Disappointed,2022-08-24,True,105,False
735497,358529,548780,1,Could be better,2023-02-13,True,117,False
749129,370701,544420,4,Disappointed,2023-07-09,True,115,False
721488,334663,538908,3,Would buy again,2021-05-20,True,79,False
755684,308330,528673,5,Exactly as described,2024-05-25,True,64,False
703088,354459,571673,5,Love it!,2022-05-16,True,1,False
732547,376724,553500,4,Would buy again,2024-05-15,True,52,False
771190,332007,525270,4,Great product!,2021-08-07,True,22,False
711475,370592,508716,5,Would buy again,2021-09-15,True,35,False
754390,332780,588510,5,Very good quality,2021-10-22,True,39,True
711216,368347,509341,5,Love it!,2024-03-05,True,101,False
783445,384896,596808,4,Works as advertised,2022-07-25,True,40,False
764672,366616,503268,4,Decent for the price,2023-04-01,True,39,False
717373,348689,528239,2,Good value,2021-11-23,True,63,False
716738,340966,550087,5,Five stars,2021-01-19,True,30,False
772274,315292,509777,5,Disappointed,2024-02-20,True,38,False
794199,326896,583931,4,Not what I expected,2022-10-13,True,85,False
724554,302011,532702,5,Average quality,2023-02-09,True,74,False
726192,324920,571018,2,Great product!,2022-08-28,True,23,False
724434,344375,544166,5,Highly recommend,2024-08-06,True,50,False
733813,354379,539334,5,Very good quality,2022-12-04,True,86,False
760235,380623,519403,5,Exceeded expectations,2022-04-14,True,96,False
709040,332780,531918,5,Not what I expected,2024-03-19,True,73,False
758870,352098,504167,5,"Fast shipping, good product",2021-03-12,True,3,False
739736,331566,585878,5,"Fast shipping, good product",2022-03-21,True,66,False
723475,334782,529206,5,Exactly as described,2023-04-01,True,22,False
724683,376931,533196,3,Highly recommend,2022-07-22,True,8,False
745727,330771,529328,5,Would buy again,2024-02-03,True,81,False
798684,331566,576989,3,Perfect gift,2022-07-21,True,0,False
774044,369942,512310,5,Solid build quality,2021-12-20,True,106,True
790917,317275,595257,4,Average quality,2023-10-06,True,42,False
769932,359459,537877,2,"Fast shipping, good product",2022-09-07,True,65,False
760381,337072,501739,5,Five stars,2023-10-20,True,8,False
728260,384896,514267,4,Decent for the price,2023-05-02,True,89,False
789463,316540,586195,5,"Fast shipping, good product",2023-10-10,True,83,False
712292,376724,526581,3,Love it!,2024-04-25,True,9,False
760120,339535,589053,5,Disappointed,2023-02-25,True,105,False
724491,391521,530289,5,Love it!,2023-11-18,True,59,False
757337,350604,596324,4,Perfect gift,2022-04-26,True,62,False
701917,349131,564626,4,Exceeded expectations,2023-05-08,True,58,False
707311,331186,570015,5,Would buy again,2022-02-14,True,22,False
782392,383066,528022,4,Very good quality,2023-08-03,True,55,False
763772,333289,542610,5,Decent for the price,2022-04-26,True,6,False
751825,326111,509813,5,Five stars,2022-12-06,True,99,False
757335,349941,585727,5,Works as advertised,2021-06-01,True,94,False
713021,318894,574411,5,Great product!,2021-01-27,True,35,False
760695,312903,519549,5,Love it!,2024-04-17,True,72,False
719374,354008,523863,5,Average quality,2022-04-14,True,62,False
733574,362781,596346,5,Very good quality,2021-08-01,True,21,False
715180,308799,530814,4,Would buy again,2022-07-25,True,55,False
744398,353841,571776,5,"Fast shipping, good product",2024-03-21,True,18,False
720808,343713,587394,5,Very good quality,2024-06-17,True,93,False
720566,392459,566721,4,Solid build quality,2024-07-09,True,95,False
793058,369942,529713,5,Works as advertised,2021-12-12,True,18,False
795921,317054,554607,3,Good value,2022-01-31,True,68,False
704679,302875,558297,1,Disappointed,2024-05-03,True,94,False
794277,371643,501003,4,Would buy again,2024-02-29,True,7,False
761034,330947,537566,2,Could be better,2023-05-24,True,45,False
758820,345236,563514,5,Highly recommend,2023-06-05,True,25,False
783000,339132,560140,3,Average quality,2021-03-03,True,54,False
769934,348629,501500,4,Five stars,2022-12-16,True,55,False
767673,335720,540575,2,Great product!,2021-09-30,True,9,False
796063,373584,542859,4,"Fast shipping, good product",2022-11-28,True,74,False
761958,338684,512883,4,Exceeded expectations,2022-03-01,True,110,False
775455,386991,504876,5,Exactly as described,2022-11-05,True,111,False
755001,358153,563065,2,Love it!,2022-06-14,True,116,False
715675,388188,526252,3,Exceeded expectations,2021-09-11,True,17,False
713549,362781,523259,5,Love it!,2024-06-11,True,46,False
771775,385316,570657,4,Not what I expected,2024-11-21,True,45,False
714191,331300,586755,4,Average quality,2022-04-05,True,19,False
765664,383819,597692,5,Works as advertised,2024-02-24,True,27,False
768693,333466,589996,4,Decent for the price,2021-07-12,True,62,False
713517,323021,574338,4,Decent for the price,2021-06-02,True,23,False
793003,362781,534011,2,Could be better,2023-11-07,True,39,False
703727,349441,518279,5,Solid build quality,2021-09-30,True,33,False
767161,339210,552852,5,Works as advertised,2022-02-26,True,74,False
