item_id,order_id,product_id,quantity,unit_price,line_discount_pct,line_total
699841,547237,359890,2,91.82,,183.64
696828,507289,309051,1,171.35,,171.35
643327,525022,359186,1,36.66,,36.66
637214,594001,326318,2,471.34,,942.68
686365,556958,335720,2,275.57,,551.14
688051,566222,387177,3,455.62,,1366.86
601022,509963,332780,1,263.02,,263.02
629455,554799,370807,1,336.83,,336.83
652860,507816,389928,1,507.19,15,431.11
624382,561029,337072,1,483.35,,483.35
638825,507498,337667,2,299.45,,598.9
605020,594641,309632,5,261.25,0,1306.25
670218,533382,344424,1,20.44,,20.44
679809,503007,373608,1,55.14,,55.14
655487,570080,368937,1,251.21,,251.21
692677,565012,304082,1,7.57,,7.57
620736,597677,311836,1,585.1,,585.1
630064,548558,308609,1,304.14,,304.14
603032,559327,359890,1,91.82,,91.82
624538,563839,303379,1,585.45,,585.45
659928,520958,376011,3,338.72,,1016.16
611450,533734,354379,2,597.03,,1194.06
692350,522111,377014,1,350.28,,350.28
635945,586889,373584,1,250.33,,250.33
631925,536748,372384,5,154.93,,774.65
614040,529264,331186,1,417.42,,417.42
604317,554773,302068,1,311.26,,311.26
604960,545857,357424,1,423.1,,423.1
666647,534899,356450,2,209.69,,419.38
617760,522936,383611,1,367.32,15,312.22
619779,528887,316011,1,516.78,0,516.78
636213,550907,308968,1,141.21,,141.21
646123,559551,350940,1,324.0,,324.0
603394,564940,389873,1,289.79,5,275.3
622540,576682,379887,1,330.48,,330.48
693756,522631,317172,2,521.5,,1043.0
644453,535038,320253,4,317.15,,1268.6
679475,544368,374000,2,570.53,,1141.06
612219,593059,328305,1,52.86,,52.86
624054,535511,385175,1,308.93,,308.93
675996,505333,313979,1,593.25,,593.25
667927,564341,331300,1,438.07,0,438.07
662373,571069,383695,1,419.73,0,419.73
693247,597514,339608,1,375.78,,375.78
628347,568126,348147,1,476.49,,476.49
669584,573810,376931,1,118.51,,118.51
635817,517912,376435,2,239.9,,479.8
638493,581644,330775,1,414.43,15,352.27
644642,517818,321567,1,488.81,,488.81
610420,599203,387404,3,276.58,,829.74
635596,579527,343065,4,252.29,10,908.24
678824,562775,312219,1,65.03,15,55.28
698971,553739,372641,1,326.67,,326.67
632400,576905,346955,3,594.8,,1784.4
613702,503772,359600,1,9.41,0,9.41
670982,588715,396835,2,426.35,,852.7
666338,597174,383442,2,157.66,,315.32
644142,552442,312463,2,263.28,0,526.56
655884,504441,301947,1,171.1,,171.1
650490,591423,356450,1,209.69,,209.69
694580,548780,358529,2,403.54,,807.08
678795,525305,385461,1,506.3,0,506.3
686914,579304,359441,2,378.86,,757.72
662917,576357,306868,5,374.46,,1872.3
699807,564919,319080,2,320.0,15,544.0
612845,593625,309869,3,575.31,,1725.93
689272,566352,320006,2,184.04,,368.08
681979,549941,307355,3,495.08,5,1410.98
623134,524534,343573,4,201.75,15,685.95
640364,518439,349941,2,484.28,10,871.7
634101,583255,300336,3,227.04,,681.12
637531,599648,340730,1,499.85,15,424.87
630582,526011,339251,2,511.28,,1022.56
629291,526873,379887,1,330.48,,330.48
673263,516719,353736,1,566.06,0,566.06
617486,501047,399663,1,308.91,0,308.91
643317,576611,363242,1,51.95,,51.95
636954,594204,363156,2,421.98,,843.96
647684,529729,347012,3,58.86,,176.58
671730,587394,343713,1,411.3,15,349.61
622534,516633,371228,1,223.68,,223.68
686355,595542,308609,1,304.14,,304.14
652541,518129,350140,1,36.86,5,35.02
624204,545123,342622,1,520.96,,520.96
660747,516749,330775,4,414.43,,1657.72
644120,564378,397290,1,596.26,,596.26
671546,559328,339893,3,524.25,10,1415.48
673446,545476,335720,2,275.57,,551.14
620283,595053,336046,5,287.77,5,1366.91
689474,519403,380623,1,383.56,0,383.56
679310,575644,386275,5,62.97,,314.85
689856,596346,317275,1,364.15,0,364.15
653250,577990,388395,3,140.78,,422.34
614995,518526,381691,1,240.36,,240.36
611812,538296,372255,4,442.72,5,1682.34
668257,544813,333289,1,552.89,,552.89
645517,532253,376011,1,338.72,,338.72
603154,538425,338780,1,93.44,10,84.1
624427,532908,327152,2,560.06,,1120.12
614528,542506,386991,1,295.54,,295.54
661055,583775,349131,2,171.46,,342.92
664732,526946,374963,2,589.02,,1178.04
607747,534093,365771,2,313.05,5,594.79
691680,505230,389241,1,120.61,,120.61
629653,599867,308285,1,317.0,10,285.3
606957,535203,370912,3,595.13,,1785.39
645685,507839,365107,1,574.23,,574.23
635031,568652,380931,1,51.36,,51.36
632912,593787,320706,1,484.22,,484.22
645979,501684,377182,1,515.45,0,515.45
685582,529729,366550,2,33.94,,67.88
673970,563318,335976,3,78.31,,234.93
637472,572884,321805,2,127.08,,254.16
602051,514250,379964,3,336.0,0,1008.0
652288,500846,300371,1,258.59,,258.59
637692,514920,309632,3,261.25,,783.75
649033,596760,316011,1,516.78,,516.78
616138,535418,344375,3,558.29,15,1423.64
618351,554876,386400,2,330.77,10,595.39
642747,512755,330162,1,171.06,,171.06
672483,546029,354524,1,512.14,,512.14
613766,511799,332850,2,110.9,,221.8
682078,537820,319340,1,93.62,,93.62
639370,585364,318449,1,83.02,,83.02
636990,562284,379887,1,330.48,,330.48
644446,595257,311813,4,493.16,,1972.64
633974,592944,386363,2,554.42,0,1108.84
619310,552453,315095,3,317.8,,953.4
623319,566747,336208,1,190.98,,190.98
606521,561606,354379,1,597.03,,597.03
632398,558015,329038,3,441.1,,1323.3
637341,565614,344375,4,558.29,,2233.16
602601,525346,348843,1,150.95,,150.95
695224,512883,372384,2,154.93,,309.86
639879,541470,310527,4,192.17,15,653.38
600116,526528,330613,1,144.32,,144.32
616158,541101,376435,1,239.9,,239.9
608512,510089,343573,1,201.75,,201.75
682363,564626,349131,1,171.46,5,162.89
628569,542942,383611,3,367.32,,1101.96
699706,510476,359186,1,36.66,0,36.66
640607,530228,318894,3,228.74,,686.22
679090,511108,356881,3,369.31,,1107.93
679879,524039,349131,3,171.46,0,514.38
663897,590002,336160,1,422.81,,422.81
651530,562502,342622,2,520.96,10,937.73
620705,583242,329949,1,593.34,,593.34
618089,592819,307861,4,39.39,5,149.68
633708,597472,388647,4,123.37,15,419.46
645718,566238,309807,2,11.27,0,22.54
693618,545462,365323,1,133.3,,133.3
650106,564095,318964,1,53.02,0,53.02
672327,555337,316505,4,12.11,,48.44
698082,528673,304082,5,7.57,,37.85
664298,561397,307355,1,495.08,,495.08
667074,506629,369942,1,593.91,,593.91
695259,573183,308799,1,347.95,10,313.15
690883,552393,314871,2,581.9,,1163.8
612800,583432,316011,1,516.78,15,439.26
686108,564700,348843,2,150.95,15,256.61
690114,572703,339132,3,580.4,,1741.2
603262,550847,330947,1,535.3,10,481.77
641805,537566,330947,2,535.3,0,1070.6
637229,521614,343065,2,252.29,15,428.89
603327,584809,384323,2,100.52,10,180.94
636866,563359,348566,1,73.91,,73.91
657592,500471,330647,1,34.2,,34.2
665688,530241,350422,1,123.84,,123.84
676178,527532,381830,2,274.66,0,549.32
640264,506919,389928,1,507.19,10,456.47
682252,542610,333289,1,552.89,5,525.25
676614,546937,316540,2,162.76,,325.52
623546,516054,391655,5,201.87,10,908.42
665661,572745,359890,1,91.82,5,87.23
624690,597839,366263,1,285.29,,285.29
679844,578708,335976,1,78.31,,78.31
617328,594329,336046,1,287.77,10,258.99
665864,583592,316547,1,507.96,,507.96
685826,559299,359890,2,91.82,,183.64
629223,588417,383611,1,367.32,5,348.95
668848,500897,348147,1,476.49,,476.49
662113,569672,324983,1,345.5,,345.5
600946,558337,384889,1,232.01,,232.01
628525,525871,341704,1,336.58,,336.58
664999,581382,307861,1,39.39,,39.39
641285,568860,369541,4,257.14,,1028.56
601705,504129,384109,1,348.98,,348.98
687550,527456,340730,4,499.85,,1999.4
659406,531305,301824,1,316.36,15,268.91
663067,559525,308330,3,585.47,,1756.41
684152,559413,390480,1,190.68,,190.68
664102,586682,318894,2,228.74,5,434.61
676750,531200,378116,2,543.26,,1086.52
675938,592549,308609,5,304.14,,1520.7
601616,525533,388389,1,469.53,,469.53
673560,567056,313154,2,216.7,,433.4
665752,582655,326111,1,399.17,,399.17
686589,520284,398848,1,255.79,15,217.42
612767,537709,334782,1,304.61,,304.61
674930,520843,327152,3,560.06,,1680.18
613912,533557,319340,2,93.62,5,177.88
615136,552730,359441,1,378.86,,378.86
657590,556996,386499,1,574.61,5,545.88
653061,547796,304288,1,133.59,,133.59
616850,544743,385814,3,82.46,,247.38
689892,594917,358138,2,594.46,,1188.92
684172,524851,364923,2,317.0,,634.0
631512,530025,395236,3,197.07,10,532.09
694598,521566,342622,1,520.96,0,520.96
662401,549941,339210,2,248.46,,496.92
666630,522220,343064,2,322.68,,645.36
681404,595630,329015,4,59.67,,238.68
624059,535553,330775,1,414.43,,414.43
683847,570247,358287,1,535.87,10,482.28
601262,567667,306428,2,339.55,15,577.24
605244,583769,388452,1,111.28,,111.28
612392,579304,354379,3,597.03,,1791.09
688557,519767,354387,3,152.5,0,457.5
601931,576591,345293,1,137.87,,137.87
679177,589471,349131,3,171.46,,514.38
612038,567667,311188,3,478.59,,1435.77
675777,578331,336208,1,190.98,,190.98
640416,595934,372924,1,431.98,0,431.98
602373,572478,393343,1,474.84,,474.84
676098,556485,319442,2,163.63,,327.26
625083,517070,311957,3,437.08,0,1311.24
696141,513674,323021,2,97.08,,194.16
654156,561246,336208,2,190.98,10,343.76
665705,572478,396835,1,426.35,0,426.35
642823,574339,314871,1,581.9,,581.9
614414,583317,373048,1,562.38,,562.38
631448,562562,326111,2,399.17,,798.34
636833,589816,392260,1,496.46,,496.46
679259,552220,334782,1,304.61,,304.61
670238,598764,316547,4,507.96,0,2031.84
621340,551832,326318,2,471.34,,942.68
664848,512310,369942,1,593.91,0,593.91
626314,520913,380623,1,383.56,0,383.56
635709,579610,386363,1,554.42,0,554.42
677873,583827,317038,1,316.23,,316.23
617239,505432,380694,5,535.76,,2678.8
682512,537957,316021,1,314.19,,314.19
675063,595257,317275,1,364.15,15,309.53
688604,579588,328183,1,558.53,,558.53
640470,570895,386400,3,330.77,0,992.31
634165,559448,397880,3,378.99,5,1080.12
654359,522313,389873,1,289.79,0,289.79
634672,542240,302875,1,394.47,10,355.02
627119,506714,307936,1,121.41,0,121.41
695335,530767,357898,2,505.17,5,959.82
677589,545954,374000,1,570.53,5,542.0
677900,508006,397818,1,168.29,15,143.05
635686,555145,330947,2,535.3,,1070.6
637063,516626,319936,1,249.74,,249.74
680758,542826,315915,1,173.52,5,164.84
694059,537182,344424,3,20.44,,61.32
679071,557138,320758,1,94.81,,94.81
686932,559551,328305,2,52.86,,105.72
662096,577068,361993,2,562.6,15,956.42
668834,541661,362781,1,336.48,,336.48
604439,529273,303783,1,459.67,,459.67
671663,518377,388647,1,123.37,,123.37
609163,526884,315915,2,173.52,10,312.34
601337,534508,317054,2,255.91,,511.82
678943,530228,329015,1,59.67,15,50.72
606540,562245,335838,1,532.04,,532.04
645506,591603,361894,3,214.16,15,546.11
655563,574738,348843,3,150.95,,452.85
645117,522260,371874,1,94.22,,94.22
639010,515627,397218,2,254.97,,509.94
649546,579165,354387,4,152.5,,610.0
630417,510445,360482,4,279.69,10,1006.88
654486,575246,382978,1,512.39,,512.39
633742,512420,384717,1,328.35,,328.35
611152,533953,358287,1,535.87,,535.87
679025,525380,354379,1,597.03,,597.03
681090,569388,333681,4,291.76,15,991.98
697528,547078,345293,1,137.87,10,124.08
653515,557324,395631,4,400.97,,1603.88
683404,514723,354008,1,202.37,,202.37
638852,534095,312015,1,72.32,,72.32
648790,596953,338652,2,155.51,,311.02
647717,520393,379482,1,403.79,0,403.79
684227,526941,364260,2,499.03,,998.06
636153,523990,317275,4,364.15,,1456.6
694270,552597,347953,2,428.4,10,771.12
629327,501168,382155,1,422.34,,422.34
654930,574117,384109,1,348.98,,348.98
683211,552184,354459,1,480.6,,480.6
663715,571963,347953,2,428.4,,856.8
614447,507705,309681,1,351.89,,351.89
606508,531398,339608,1,375.78,,375.78
665032,514417,390476,1,207.36,,207.36
662889,575810,385841,2,75.32,10,135.58
601095,500484,334362,1,477.65,,477.65
616163,571613,355176,1,401.17,,401.17
662592,548920,373048,1,562.38,15,478.02
658670,506119,318964,3,53.02,,159.06
607736,535579,366039,1,460.0,,460.0
610384,537957,359600,1,9.41,5,8.94
666897,519890,371643,2,42.97,,85.94
612935,531780,342622,3,520.96,,1562.88
695401,527403,365107,3,574.23,,1722.69
623990,566098,348843,2,150.95,,301.9
629569,541652,378301,2,134.7,,269.4
634956,502027,317275,1,364.15,,364.15
689904,573229,329949,1,593.34,15,504.34
639525,569548,374000,2,570.53,,1141.06
688236,579184,384896,2,490.93,,981.86
654616,586003,302799,1,436.96,10,393.26
650082,578082,373620,1,455.43,,455.43
643699,559175,387177,4,455.62,0,1822.48
673596,588604,361993,2,562.6,15,956.42
675700,556623,305683,3,328.5,0,985.5
608719,579536,331946,1,571.9,5,543.3
623529,533049,304705,4,400.37,,1601.48
626331,598817,338254,1,316.46,10,284.81
684667,553727,374946,1,97.29,10,87.56
671621,557978,336666,2,116.48,,232.96
662208,562746,389241,2,120.61,,241.22
610787,554458,336666,1,116.48,,116.48
677454,544149,309150,1,150.69,,150.69
659567,578195,356370,2,556.1,,1112.2
624530,579276,374946,3,97.29,,291.87
659482,588737,368937,1,251.21,10,226.09
652075,523032,391983,1,544.56,15,462.88
679857,595851,308330,1,585.47,,585.47
660915,504606,383695,2,419.73,,839.46
652412,559614,362422,1,540.59,,540.59
661846,585727,349941,1,484.28,,484.28
699921,581446,379887,1,330.48,,330.48
668194,503561,383066,1,150.5,,150.5
636812,518101,316505,1,12.11,0,12.11
614452,563004,354460,2,8.24,,16.48
687087,543857,389364,1,108.64,,108.64
620071,523081,398848,1,255.79,,255.79
632723,541911,374000,1,570.53,,570.53
614727,537291,388389,1,469.53,10,422.58
644298,595913,370457,1,24.17,,24.17
649171,539491,348311,2,472.5,,945.0
613871,530210,336160,4,422.81,,1691.24
608898,542912,328477,1,385.11,,385.11
680470,503329,397818,1,168.29,,168.29
690189,588847,330947,1,535.3,,535.3
629537,586932,315292,2,40.76,,81.52
628711,584122,370701,1,285.63,,285.63
636668,502018,359600,5,9.41,,47.05
670055,590473,368347,2,137.29,,274.58
640185,570973,386991,4,295.54,,1182.16
629070,533775,373048,2,562.38,,1124.76
658890,582159,329817,3,222.41,,667.23
607397,549805,361797,4,494.1,5,1877.58
688206,505716,331091,3,511.48,15,1304.27
605349,522172,378301,2,134.7,,269.4
635621,569964,337072,1,483.35,0,483.35
690513,575481,350604,5,344.01,5,1634.05
634316,538653,397605,2,124.52,,249.04
692215,500317,303379,1,585.45,15,497.63
654227,500471,344424,4,20.44,,81.76
635568,542094,397404,1,425.19,,425.19
699178,565327,360236,5,465.54,15,1978.55
694976,545135,391422,1,271.87,15,231.09
675793,529206,334782,2,304.61,,609.22
669732,577641,360443,1,351.68,,351.68
686717,566487,385316,2,145.1,,290.2
691352,557646,354935,1,134.03,,134.03
601942,598199,358756,1,352.13,,352.13
669325,513068,342992,1,437.15,10,393.44
609249,548423,305167,2,221.49,15,376.53
647416,598122,388835,2,405.6,0,811.2
650215,506930,346955,1,594.8,,594.8
640783,580729,394203,1,49.92,,49.92
631005,539882,312217,1,208.32,,208.32
677734,518439,390480,2,190.68,,381.36
693588,519958,370807,1,336.83,,336.83
622082,550386,338254,1,316.46,,316.46
612790,542880,301824,4,316.36,,1265.44
613727,569867,347049,1,518.22,15,440.49
676963,521554,352262,1,481.92,0,481.92
624072,516294,335018,1,35.43,,35.43
613312,539319,329451,1,526.44,,526.44
627126,550806,329015,1,59.67,0,59.67
629081,552222,365323,1,133.3,,133.3
607905,549379,347453,2,363.88,5,691.37
680878,584536,365107,2,574.23,0,1148.46
614382,508607,354239,2,535.07,15,909.62
679905,536178,313979,2,593.25,,1186.5
690837,575744,315095,1,317.8,10,286.02
650656,531799,357898,1,505.17,15,429.39
664068,538168,379730,2,390.6,,781.2
658064,586755,331300,1,438.07,,438.07
633593,516749,357424,2,423.1,5,803.89
649406,538482,330613,1,144.32,,144.32
693581,531347,375965,1,532.86,5,506.22
606709,552970,348689,1,327.25,,327.25
626612,539809,360852,1,458.4,,458.4
679535,591105,312739,4,468.56,,1874.24
600088,527376,338696,1,271.0,,271.0
662294,574465,391655,4,201.87,,807.48
683947,565099,314408,3,434.22,,1302.66
645886,548680,344375,1,558.29,,558.29
653534,502155,311957,2,437.08,5,830.45
616333,524721,391655,1,201.87,15,171.59
611993,502396,376869,2,540.61,15,919.04
628753,544231,371874,3,94.22,,282.66
667499,533460,361385,1,415.07,0,415.07
686405,530493,360236,4,465.54,,1862.16
691703,542187,391983,1,544.56,5,517.33
682250,568513,317781,1,520.93,,520.93
675509,509864,371364,1,261.52,,261.52
605422,554876,314201,1,492.32,,492.32
687417,559433,336046,3,287.77,,863.31
687246,544336,306028,2,485.51,0,971.02
640101,538692,301947,2,171.1,,342.2
696336,550890,339210,1,248.46,,248.46
607708,526581,376724,2,516.8,,1033.6
653704,543979,364260,1,499.03,0,499.03
619082,575276,305683,1,328.5,10,295.65
654638,589130,394692,1,195.79,15,166.42
663984,596044,395164,1,497.82,,497.82
639633,549068,387881,1,197.45,15,167.83
610252,561926,365836,4,554.86,15,1886.52
657987,582099,354008,1,202.37,15,172.01
636530,576671,304082,1,7.57,,7.57
647550,529627,348689,4,327.25,,1309.0
642184,588057,303280,1,436.47,,436.47
637811,531373,303379,1,585.45,,585.45
654070,510888,376435,1,239.9,,239.9
667454,518094,363483,1,560.67,10,504.6
610484,518715,340963,1,14.67,,14.67
644346,574842,321805,1,127.08,,127.08
678464,545739,331925,2,237.73,,475.46
642524,587672,368937,2,251.21,,502.42
657765,541548,359469,2,562.1,5,1067.99
652022,557565,304705,1,400.37,10,360.33
653915,560477,303379,2,585.45,,1170.9
621309,585069,344548,2,301.46,,602.92
646255,532151,336160,1,422.81,,422.81
667140,569191,353492,2,128.91,,257.82
649391,572284,397605,3,124.52,10,336.2
655108,550235,354379,1,597.03,5,567.18
689142,593890,319340,2,93.62,,187.24
649580,523714,389705,1,434.09,,434.09
625359,521823,306868,4,374.46,,1497.84
696279,507194,317038,1,316.23,,316.23
604391,511626,354008,3,202.37,,607.11
633009,510871,381226,1,238.77,,238.77
695718,577641,324920,1,569.18,10,512.26
676093,588043,383442,1,157.66,5,149.78
656678,579746,344396,2,539.37,,1078.74
689821,511023,313154,1,216.7,,216.7
650435,545824,389705,3,434.09,,1302.27
694709,522967,330775,2,414.43,,828.86
682981,577264,337512,1,121.89,,121.89
607652,552452,383442,1,157.66,,157.66
629854,591658,337512,1,121.89,,121.89
619664,538796,331566,1,531.86,5,505.27
603721,502472,389241,1,120.61,10,108.55
646532,517691,389889,5,167.78,15,713.06
628128,516812,302875,4,394.47,,1577.88
695247,546094,321567,3,488.81,,1466.43
606297,595825,334663,2,479.78,,959.56
650290,563095,372199,1,287.99,5,273.59
640199,580425,359609,2,18.16,,36.32
674072,542357,361894,1,214.16,15,182.04
604154,586820,383611,1,367.32,,367.32
665701,550104,337752,1,223.69,,223.69
644920,547170,330775,4,414.43,0,1657.72
666266,510793,385175,1,308.93,0,308.93
691662,565562,395236,3,197.07,,591.21
696363,599888,384109,3,348.98,10,942.25
659963,530980,374000,1,570.53,,570.53
675156,598817,326896,1,397.97,,397.97
633898,584067,317275,2,364.15,,728.3
611947,583072,337072,5,483.35,,2416.75
698578,571243,330771,1,10.03,,10.03
639084,590871,372255,1,442.72,,442.72
666570,542094,352098,3,508.07,15,1295.58
605362,543976,347012,1,58.86,0,58.86
603853,597848,300336,1,227.04,,227.04
667633,543440,389889,3,167.78,,503.34
628225,500168,392435,1,231.48,,231.48
604003,529712,399663,1,308.91,,308.91
619083,518328,301824,1,316.36,,316.36
695020,551596,301947,3,171.1,,513.3
683597,590952,375965,2,532.86,,1065.72
635505,581139,300336,1,227.04,,227.04
672415,570145,383819,2,172.17,5,327.12
690738,527390,381691,2,240.36,,480.72
670007,528730,308968,1,141.21,,141.21
699626,522821,366616,1,499.67,,499.67
660148,547398,388452,1,111.28,,111.28
655110,567486,336208,1,190.98,,190.98
638656,552708,397880,1,378.99,0,378.99
650667,599615,380623,1,383.56,10,345.2
611106,512705,337072,1,483.35,,483.35
630205,586797,344548,1,301.46,,301.46
621433,576425,371643,2,42.97,,85.94
674762,542542,372255,2,442.72,,885.44
667747,561803,347823,4,398.35,,1593.4
672422,599570,354460,1,8.24,,8.24
627730,550457,389539,3,586.34,,1759.02
626714,553787,317224,1,581.69,,581.69
628696,595930,316505,5,12.11,0,60.55
655905,599367,384109,2,348.98,,697.96
616103,513513,346955,4,594.8,5,2260.24
653486,547581,351717,1,385.66,5,366.38
657924,538027,331946,1,571.9,,571.9
697986,593550,372924,1,431.98,5,410.38
677143,508646,363532,1,34.6,,34.6
607709,570667,347953,2,428.4,,856.8
602632,568592,371364,2,261.52,,523.04
662131,554773,308992,2,236.2,,472.4
682185,502097,301947,1,171.1,15,145.44
697703,516791,359871,1,409.03,15,347.68
608350,582681,341505,1,105.17,10,94.65
610325,522995,304082,3,7.57,0,22.71
696750,579362,310589,2,161.71,,323.42
662811,581639,394203,3,49.92,,149.76
658097,538343,364569,3,350.7,,1052.1
692694,521808,387881,1,197.45,,197.45
644422,507258,397290,2,596.26,,1192.52
603486,594329,306428,2,339.55,0,679.1
620947,537960,394203,4,49.92,,199.68
694280,574870,389873,3,289.79,15,738.96
670170,583769,330647,1,34.2,,34.2
668967,526205,359878,2,355.86,,711.72
626392,502038,342823,1,291.92,,291.92
635604,541887,321805,1,127.08,,127.08
623051,530876,338652,1,155.51,,155.51
687029,506358,309150,1,150.69,,150.69
674615,554790,316614,1,71.64,,71.64
604425,573744,305683,1,328.5,10,295.65
627991,569665,358138,2,594.46,,1188.92
669768,598389,379730,1,390.6,,390.6
601542,517263,391655,1,201.87,0,201.87
653376,518279,349441,1,409.79,,409.79
676067,528564,302011,1,277.42,,277.42
648216,544891,346984,1,545.43,,545.43
611915,555132,307355,1,495.08,,495.08
626360,577265,346179,1,99.82,10,89.84
611840,535092,358138,1,594.46,,594.46
679808,542962,340966,3,283.58,5,808.2
690266,519434,388395,1,140.78,5,133.74
614644,513217,334737,1,292.33,,292.33
611561,535422,301824,3,316.36,,949.08
664386,561970,382345,1,417.6,,417.6
652307,543928,379964,2,336.0,,672.0
678744,522661,384109,1,348.98,,348.98
629228,571351,329949,1,593.34,0,593.34
613997,502027,337072,1,483.35,0,483.35
614999,542909,301792,1,367.82,,367.82
604396,506185,373620,2,455.43,,910.86
629692,556731,391655,2,201.87,15,343.18
614300,574425,359459,1,312.09,,312.09
682963,517203,394203,1,49.92,5,47.42
601916,557165,339893,3,524.25,,1572.75
602473,553060,361385,2,415.07,10,747.13
622126,508739,353492,1,128.91,,128.91
651176,513948,376983,1,93.2,,93.2
662189,517494,342622,1,520.96,,520.96
678122,504911,398174,2,123.5,,247.0
674424,575721,379730,1,390.6,,390.6
626337,571018,324920,2,569.18,,1138.36
641246,508702,341704,1,336.58,0,336.58
691035,586360,340963,2,14.67,10,26.41
660692,574131,315095,3,317.8,,953.4
604104,509899,311813,3,493.16,,1479.48
614525,584819,338652,2,155.51,,311.02
687651,521233,385841,2,75.32,5,143.11
688305,577144,338780,1,93.44,,93.44
658663,569388,353476,1,189.19,,189.19
656879,550648,351717,3,385.66,,1156.98
691158,569978,338652,1,155.51,5,147.73
627329,553381,316199,1,512.81,,512.81
610600,555810,319442,2,163.63,5,310.9
688911,519567,331091,2,511.48,,1022.96
662183,535273,339535,1,455.6,5,432.82
653996,591025,324727,1,209.98,,209.98
609454,591117,348566,1,73.91,0,73.91
668561,576586,393032,1,363.42,15,308.91
651490,517144,342992,2,437.15,,874.3
687005,505113,357779,1,284.45,,284.45
608057,552436,393926,1,360.05,10,324.05
696782,596011,321805,1,127.08,,127.08
649595,559267,393375,1,461.7,,461.7
602613,581319,303280,2,436.47,,872.94
615242,520812,349441,4,409.79,15,1393.29
665419,517728,397671,2,65.97,,131.94
639772,532895,345293,1,137.87,10,124.08
621342,561434,313022,1,158.53,5,150.6
679295,584199,391289,3,547.78,,1643.34
605284,556784,319476,1,395.29,5,375.53
695015,563953,370701,1,285.63,15,242.79
650885,506862,355176,2,401.17,,802.34
676604,569319,362163,3,599.41,5,1708.32
670017,546377,375341,1,461.67,,461.67
612139,563410,340492,5,442.86,10,1992.87
633288,516299,329451,2,526.44,,1052.88
642273,544255,314201,1,492.32,,492.32
612162,596750,322946,3,265.73,0,797.19
605547,551080,370329,1,52.12,,52.12
641689,578704,379569,1,506.66,,506.66
676676,539489,333681,1,291.76,,291.76
649599,511141,397735,1,326.21,,326.21
616789,502408,354008,1,202.37,,202.37
645398,574425,368937,2,251.21,,502.42
634911,571898,387819,1,484.2,0,484.2
686908,522044,384717,1,328.35,,328.35
639501,567765,318320,2,587.97,0,1175.94
675853,596801,342437,2,233.99,,467.98
603866,505578,321567,2,488.81,,977.62
671889,550708,358287,2,535.87,,1071.74
683585,528444,359600,2,9.41,5,17.88
663263,519973,330162,3,171.06,,513.18
672962,518151,394924,3,175.47,,526.41
605839,575574,373584,2,250.33,5,475.63
609333,552244,349441,1,409.79,,409.79
641572,518837,314150,5,570.32,5,2709.02
665845,590401,384896,2,490.93,,981.86
666858,522313,320758,2,94.81,,189.62
634387,508099,330771,1,10.03,,10.03
671696,540575,354459,2,480.6,5,913.14
602962,513757,382578,1,264.54,0,264.54
613746,571246,331946,1,571.9,,571.9
633131,505156,329571,1,288.53,,288.53
606940,554680,375341,1,461.67,,461.67
666394,516953,391521,1,132.99,0,132.99
603279,588270,381226,1,238.77,,238.77
677540,588317,300336,4,227.04,,908.16
608943,550285,317172,1,521.5,,521.5
617937,598129,356370,2,556.1,,1112.2
688046,590744,391422,1,271.87,0,271.87
643255,521273,324920,1,569.18,,569.18
601624,527005,352184,1,245.49,10,220.94
629609,565984,383819,2,172.17,,344.34
661035,504876,376858,4,6.96,,27.84
643541,590615,393343,1,474.84,,474.84
638950,587230,362163,1,599.41,,599.41
643598,578354,360236,2,465.54,,931.08
607286,512963,328183,1,558.53,,558.53
648514,530991,310350,3,273.51,,820.53
671784,554914,391891,1,58.3,,58.3
605851,527904,388647,1,123.37,,123.37
687590,583767,365771,2,313.05,,626.1
673356,512536,316614,1,71.64,,71.64
607538,538525,388835,2,405.6,,811.2
614016,552708,366698,1,217.46,,217.46
643573,554274,362781,3,336.48,,1009.44
648441,559299,333466,1,475.93,,475.93
687375,559260,347823,1,398.35,,398.35
641042,516808,319442,1,163.63,,163.63
644941,580702,363335,3,6.62,,19.86
683347,554859,327801,1,310.02,,310.02
611328,529360,336666,1,116.48,,116.48
632888,580912,308799,2,347.95,,695.9
680912,576215,378301,1,134.7,15,114.49
606208,528921,358115,2,575.18,,1150.36
683311,539466,330947,1,535.3,10,481.77
625871,551221,313022,1,158.53,,158.53
633442,571301,382978,1,512.39,,512.39
664262,558216,346955,1,594.8,,594.8
674112,598116,348843,3,150.95,,452.85
638004,534033,313173,5,199.73,,998.65
662292,500317,302799,4,436.96,,1747.84
649321,599821,344396,2,539.37,,1078.74
636391,565099,313979,1,593.25,,593.25
652928,539043,300371,1,258.59,,258.59
628969,501739,337072,4,483.35,,1933.4
664852,530740,354239,3,535.07,,1605.21
662848,560142,369942,1,593.91,15,504.82
619431,541649,301824,2,316.36,10,569.45
617878,560656,322946,1,265.73,,265.73
664668,509617,312999,2,496.92,15,844.76
637047,598624,356606,1,24.01,,24.01
641817,511976,336160,1,422.81,15,359.39
610994,531466,353476,3,189.19,,567.57
685421,534736,398848,1,255.79,,255.79
661307,599187,317322,1,449.94,0,449.94
659365,556401,322280,1,493.88,,493.88
651294,508749,318894,2,228.74,,457.48
631506,523721,363483,1,560.67,,560.67
